date,range,se_lat,se_lon,hg_lat,hg_lon,ihg_lon
2002-06-21,85.05,34.6,252.2,33.8338,321.28,171.5
2002-06-22,85.06,34.6,252.2,33.8338,307.1,171.5
2002-06-23,85.07,34.6,252.2,33.8338,292.91,171.5
2002-06-24,85.08,34.6,252.2,33.8338,278.73,171.5
2002-06-25,85.09,34.6,252.2,33.8338,264.54,171.5
2002-06-26,85.1,34.6,252.2,33.8338,250.36,171.5
2002-06-27,85.11,34.6,252.2,33.8338,236.18,171.5
2002-06-28,85.12,34.6,252.2,33.8338,221.99,171.5
2002-06-29,85.13,34.6,252.2,33.8338,207.81,171.5
2002-06-30,85.14,34.6,252.2,33.8338,193.62,171.5
2002-07-01,85.15,34.6,252.2,33.8338,179.44,171.5
2002-07-02,85.16,34.6,252.2,33.8338,165.25,171.5
2002-07-03,85.17,34.6,252.2,33.8338,151.07,171.5
2002-07-04,85.18,34.6,252.2,33.8337,136.89,171.49
2002-07-05,85.19,34.6,252.2,33.8337,122.7,171.49
2002-07-06,85.2,34.6,252.2,33.8337,108.52,171.49
2002-07-07,85.21,34.6,252.2,33.8337,94.33,171.49
2002-07-08,85.22,34.6,252.2,33.8337,80.15,171.49
2002-07-09,85.23,34.6,252.2,33.8337,65.96,171.49
2002-07-10,85.24,34.6,252.2,33.8337,51.78,171.49
2002-07-11,85.25,34.6,252.2,33.8337,37.59,171.49
2002-07-12,85.26,34.6,252.2,33.8337,23.41,171.49
2002-07-13,85.27,34.6,252.2,33.8337,9.23,171.49
2002-07-14,85.28,34.6,252.2,33.8337,355.04,171.49
2002-07-15,85.29,34.6,252.2,33.8337,340.86,171.49
2002-07-16,85.3,34.6,252.2,33.8337,326.67,171.49
2002-07-17,85.31,34.6,252.2,33.8337,312.49,171.49
2002-07-18,85.32,34.6,252.2,33.8337,298.3,171.49
2002-07-19,85.33,34.6,252.2,33.8337,284.12,171.49
2002-07-20,85.34,34.6,252.2,33.8337,269.93,171.49
2002-07-21,85.35,34.6,252.2,33.8337,255.75,171.49
2002-07-22,85.36,34.6,252.2,33.8337,241.57,171.49
2002-07-23,85.37,34.6,252.2,33.8337,227.38,171.49
2002-07-24,85.38,34.6,252.2,33.8337,213.2,171.49
2002-07-25,85.39,34.6,252.2,33.8336,199.01,171.49
2002-07-26,85.4,34.6,252.2,33.8336,184.83,171.49
2002-07-27,85.41,34.6,252.2,33.8336,170.64,171.49
2002-07-28,85.42,34.6,252.2,33.8336,156.46,171.49
2002-07-29,85.43,34.6,252.2,33.8336,142.27,171.49
2002-07-30,85.44,34.6,252.2,33.8336,128.09,171.49
2002-07-31,85.45,34.6,252.2,33.8336,113.91,171.49
2002-08-01,85.46,34.6,252.2,33.8336,99.72,171.49
2002-08-02,85.47,34.6,252.2,33.8336,85.54,171.49
2002-08-03,85.48,34.6,252.2,33.8336,71.35,171.49
2002-08-04,85.49,34.6,252.2,33.8336,57.17,171.49
2002-08-05,85.5,34.6,252.2,33.8336,42.98,171.49
2002-08-06,85.51,34.6,252.2,33.8336,28.8,171.49
2002-08-07,85.52,34.6,252.2,33.8336,14.61,171.49
2002-08-08,85.53,34.6,252.2,33.8336,0.43,171.49
2002-08-09,85.54,34.6,252.2,33.8336,346.25,171.49
2002-08-10,85.55,34.6,252.2,33.8336,332.06,171.49
2002-08-11,85.56,34.6,252.2,33.8336,317.88,171.49
2002-08-12,85.57,34.6,252.2,33.8336,303.69,171.49
2002-08-13,85.58,34.6,252.2,33.8336,289.51,171.49
2002-08-14,85.58,34.6,252.2,33.8335,275.32,171.49
2002-08-15,85.59,34.6,252.2,33.8335,261.14,171.49
2002-08-16,85.6,34.6,252.2,33.8335,246.95,171.49
2002-08-17,85.61,34.6,252.2,33.8335,232.77,171.49
2002-08-18,85.62,34.6,252.2,33.8335,218.59,171.49
2002-08-19,85.63,34.6,252.2,33.8335,204.4,171.49
2002-08-20,85.64,34.6,252.2,33.8335,190.22,171.49
2002-08-21,85.65,34.6,252.2,33.8335,176.03,171.49
2002-08-22,85.66,34.6,252.2,33.8335,161.85,171.49
2002-08-23,85.67,34.6,252.2,33.8335,147.66,171.49
2002-08-24,85.68,34.6,252.2,33.8335,133.48,171.49
2002-08-25,85.69,34.6,252.2,33.8335,119.29,171.49
2002-08-26,85.7,34.6,252.2,33.8335,105.11,171.49
2002-08-27,85.71,34.6,252.2,33.8335,90.93,171.49
2002-08-28,85.72,34.6,252.2,33.8335,76.74,171.49
2002-08-29,85.73,34.6,252.2,33.8335,62.56,171.49
2002-08-30,85.74,34.6,252.2,33.8335,48.37,171.49
2002-08-31,85.75,34.6,252.2,33.8335,34.19,171.49
2002-09-01,85.76,34.6,252.2,33.8335,20.0,171.49
2002-09-02,85.77,34.6,252.2,33.8335,5.82,171.49
2002-09-03,85.78,34.6,252.2,33.8335,351.63,171.49
2002-09-04,85.79,34.6,252.2,33.8335,337.45,171.49
2002-09-05,85.8,34.6,252.2,33.8334,323.27,171.49
2002-09-06,85.81,34.6,252.2,33.8334,309.08,171.49
2002-09-07,85.82,34.6,252.2,33.8334,294.9,171.49
2002-09-08,85.83,34.6,252.2,33.8334,280.71,171.49
2002-09-09,85.84,34.6,252.2,33.8334,266.53,171.49
2002-09-10,85.85,34.6,252.2,33.8334,252.34,171.49
2002-09-11,85.86,34.6,252.2,33.8334,238.16,171.49
2002-09-12,85.87,34.6,252.2,33.8334,223.97,171.49
2002-09-13,85.88,34.6,252.2,33.8334,209.79,171.49
2002-09-14,85.89,34.6,252.2,33.8334,195.61,171.49
2002-09-15,85.9,34.6,252.2,33.8334,181.42,171.49
2002-09-16,85.91,34.6,252.2,33.8334,167.24,171.49
2002-09-17,85.92,34.6,252.2,33.8334,153.05,171.49
2002-09-18,85.93,34.6,252.3,33.8458,138.97,171.59
2002-09-19,85.94,34.6,252.3,33.8458,124.78,171.59
2002-09-20,85.95,34.6,252.3,33.8458,110.6,171.59
2002-09-21,85.96,34.6,252.3,33.8458,96.41,171.59
2002-09-22,85.97,34.6,252.3,33.8458,82.23,171.59
2002-09-23,85.98,34.6,252.3,33.8458,68.04,171.59
2002-09-24,85.99,34.6,252.3,33.8458,53.86,171.59
2002-09-25,86.0,34.6,252.3,33.8458,39.67,171.59
2002-09-26,86.01,34.6,252.3,33.8458,25.49,171.59
2002-09-27,86.02,34.6,252.3,33.8458,11.31,171.59
2002-09-28,86.03,34.6,252.3,33.8458,357.12,171.59
2002-09-29,86.04,34.6,252.3,33.8458,342.94,171.59
2002-09-30,86.05,34.6,252.3,33.8458,328.75,171.59
2002-10-01,86.06,34.6,252.3,33.8458,314.57,171.59
2002-10-02,86.07,34.6,252.3,33.8458,300.38,171.59
2002-10-03,86.08,34.6,252.3,33.8458,286.2,171.59
2002-10-04,86.09,34.6,252.3,33.8458,272.02,171.59
2002-10-05,86.1,34.6,252.3,33.8458,257.83,171.59
2002-10-06,86.11,34.6,252.3,33.8458,243.65,171.59
2002-10-07,86.12,34.6,252.3,33.8458,229.46,171.59
2002-10-08,86.13,34.6,252.3,33.8457,215.28,171.59
2002-10-09,86.14,34.6,252.3,33.8457,201.09,171.59
2002-10-10,86.15,34.6,252.3,33.8457,186.91,171.59
2002-10-11,86.16,34.6,252.3,33.8457,172.72,171.59
2002-10-12,86.17,34.6,252.3,33.8457,158.54,171.59
2002-10-13,86.18,34.6,252.3,33.8457,144.36,171.59
2002-10-14,86.19,34.6,252.3,33.8457,130.17,171.59
2002-10-15,86.2,34.6,252.3,33.8457,115.99,171.59
2002-10-16,86.21,34.6,252.3,33.8457,101.8,171.59
2002-10-17,86.22,34.6,252.3,33.8457,87.62,171.59
2002-10-18,86.23,34.6,252.3,33.8457,73.43,171.59
2002-10-19,86.24,34.6,252.3,33.8457,59.25,171.59
2002-10-20,86.25,34.6,252.3,33.8457,45.06,171.59
2002-10-21,86.26,34.6,252.3,33.8457,30.88,171.59
2002-10-22,86.27,34.6,252.3,33.8457,16.7,171.59
2002-10-23,86.28,34.6,252.3,33.8457,2.51,171.59
2002-10-24,86.29,34.6,252.3,33.8457,348.33,171.59
2002-10-25,86.3,34.6,252.3,33.8457,334.14,171.59
2002-10-26,86.3,34.6,252.3,33.8457,319.96,171.59
2002-10-27,86.31,34.6,252.3,33.8457,305.77,171.59
2002-10-28,86.32,34.6,252.3,33.8457,291.59,171.59
2002-10-29,86.33,34.6,252.3,33.8456,277.4,171.59
2002-10-30,86.34,34.6,252.3,33.8456,263.22,171.59
2002-10-31,86.35,34.6,252.3,33.8456,249.04,171.59
2002-11-01,86.36,34.6,252.3,33.8456,234.85,171.59
2002-11-02,86.37,34.6,252.3,33.8456,220.67,171.59
2002-11-03,86.38,34.6,252.3,33.8456,206.48,171.59
2002-11-04,86.39,34.6,252.3,33.8456,192.3,171.59
2002-11-05,86.4,34.6,252.3,33.8456,178.11,171.59
2002-11-06,86.41,34.6,252.3,33.8456,163.93,171.59
2002-11-07,86.42,34.6,252.3,33.8456,149.74,171.59
2002-11-08,86.43,34.6,252.3,33.8456,135.56,171.59
2002-11-09,86.44,34.6,252.3,33.8456,121.38,171.59
2002-11-10,86.45,34.6,252.3,33.8456,107.19,171.59
2002-11-11,86.46,34.6,252.3,33.8456,93.01,171.59
2002-11-12,86.47,34.6,252.3,33.8456,78.82,171.59
2002-11-13,86.48,34.6,252.3,33.8456,64.64,171.59
2002-11-14,86.49,34.6,252.3,33.8456,50.45,171.59
2002-11-15,86.5,34.6,252.3,33.8456,36.27,171.59
2002-11-16,86.51,34.6,252.3,33.8456,22.08,171.59
2002-11-17,86.52,34.6,252.3,33.8456,7.9,171.59
2002-11-18,86.53,34.6,252.3,33.8456,353.72,171.59
2002-11-19,86.54,34.6,252.3,33.8456,339.53,171.59
2002-11-20,86.55,34.6,252.3,33.8455,325.35,171.59
2002-11-21,86.56,34.6,252.3,33.8455,311.16,171.59
2002-11-22,86.57,34.6,252.3,33.8455,296.98,171.59
2002-11-23,86.58,34.6,252.3,33.8455,282.79,171.59
2002-11-24,86.59,34.6,252.3,33.8455,268.61,171.59
2002-11-25,86.6,34.6,252.3,33.8455,254.42,171.59
2002-11-26,86.61,34.6,252.3,33.8455,240.24,171.59
2002-11-27,86.62,34.6,252.3,33.8455,226.06,171.59
2002-11-28,86.63,34.6,252.3,33.8455,211.87,171.59
2002-11-29,86.64,34.6,252.3,33.8455,197.69,171.59
2002-11-30,86.65,34.6,252.3,33.8455,183.5,171.59
2002-12-01,86.66,34.6,252.3,33.8455,169.32,171.59
2002-12-02,86.67,34.6,252.3,33.8455,155.13,171.59
2002-12-03,86.68,34.6,252.3,33.8455,140.95,171.59
2002-12-04,86.69,34.6,252.3,33.8455,126.76,171.59
2002-12-05,86.7,34.6,252.3,33.8455,112.58,171.59
2002-12-06,86.71,34.6,252.3,33.8455,98.4,171.59
2002-12-07,86.72,34.6,252.3,33.8455,84.21,171.59
2002-12-08,86.73,34.6,252.3,33.8455,70.03,171.59
2002-12-09,86.74,34.6,252.3,33.8455,55.84,171.59
2002-12-10,86.75,34.6,252.3,33.8455,41.66,171.59
2002-12-11,86.76,34.6,252.3,33.8454,27.47,171.59
2002-12-12,86.77,34.6,252.3,33.8454,13.29,171.59
2002-12-13,86.78,34.6,252.3,33.8454,359.1,171.59
2002-12-14,86.79,34.6,252.3,33.8454,344.92,171.59
2002-12-15,86.8,34.6,252.3,33.8454,330.74,171.59
2002-12-16,86.81,34.6,252.3,33.8454,316.55,171.59
2002-12-17,86.82,34.6,252.3,33.8454,302.37,171.59
2002-12-18,86.83,34.6,252.3,33.8454,288.18,171.59
2002-12-19,86.84,34.6,252.3,33.8454,274.0,171.59
2002-12-20,86.85,34.6,252.3,33.8454,259.81,171.59
2002-12-21,86.86,34.6,252.3,33.8454,245.63,171.59
2002-12-22,86.87,34.6,252.3,33.8454,231.44,171.59
2002-12-23,86.88,34.6,252.3,33.8454,217.26,171.59
2002-12-24,86.89,34.6,252.3,33.8454,203.08,171.59
2002-12-25,86.9,34.6,252.3,33.8454,188.89,171.59
2002-12-26,86.91,34.6,252.4,33.8578,174.8,171.68
2002-12-27,86.92,34.6,252.4,33.8578,160.62,171.68
2002-12-28,86.93,34.6,252.4,33.8578,146.44,171.68
2002-12-29,86.94,34.6,252.4,33.8578,132.25,171.68
2002-12-30,86.95,34.6,252.4,33.8578,118.07,171.68
2002-12-31,86.96,34.6,252.4,33.8578,103.88,171.68
2003-01-01,86.97,34.6,252.4,33.8578,89.7,171.68
2003-01-02,86.98,34.6,252.4,33.8578,75.51,171.68
2003-01-03,86.98,34.6,252.4,33.8578,61.33,171.68
2003-01-04,86.99,34.6,252.4,33.8578,47.14,171.68
2003-01-05,87.0,34.6,252.4,33.8578,32.96,171.68
2003-01-06,87.01,34.6,252.4,33.8578,18.78,171.68
2003-01-07,87.02,34.6,252.4,33.8578,4.59,171.68
2003-01-08,87.03,34.6,252.4,33.8578,350.41,171.68
2003-01-09,87.04,34.6,252.4,33.8578,336.22,171.68
2003-01-10,87.05,34.6,252.4,33.8578,322.04,171.68
2003-01-11,87.06,34.6,252.4,33.8578,307.85,171.68
2003-01-12,87.07,34.6,252.4,33.8578,293.67,171.68
2003-01-13,87.08,34.6,252.4,33.8578,279.49,171.68
2003-01-14,87.09,34.6,252.4,33.8577,265.3,171.68
2003-01-15,87.1,34.6,252.4,33.8577,251.12,171.68
2003-01-16,87.11,34.6,252.4,33.8577,236.93,171.68
2003-01-17,87.12,34.6,252.4,33.8577,222.75,171.68
2003-01-18,87.13,34.6,252.4,33.8577,208.56,171.68
2003-01-19,87.14,34.6,252.4,33.8577,194.38,171.68
2003-01-20,87.15,34.6,252.4,33.8577,180.19,171.68
2003-01-21,87.16,34.6,252.4,33.8577,166.01,171.68
2003-01-22,87.17,34.6,252.4,33.8577,151.83,171.68
2003-01-23,87.18,34.6,252.4,33.8577,137.64,171.68
2003-01-24,87.19,34.6,252.4,33.8577,123.46,171.68
2003-01-25,87.2,34.6,252.4,33.8577,109.27,171.68
2003-01-26,87.21,34.6,252.4,33.8577,95.09,171.68
2003-01-27,87.22,34.6,252.4,33.8577,80.9,171.68
2003-01-28,87.23,34.6,252.4,33.8577,66.72,171.68
2003-01-29,87.24,34.6,252.4,33.8577,52.53,171.68
2003-01-30,87.25,34.6,252.4,33.8577,38.35,171.68
2003-01-31,87.26,34.6,252.4,33.8577,24.17,171.68
2003-02-01,87.27,34.6,252.4,33.8577,9.98,171.68
2003-02-02,87.28,34.6,252.4,33.8577,355.8,171.68
2003-02-03,87.29,34.6,252.4,33.8577,341.61,171.68
2003-02-04,87.3,34.6,252.4,33.8576,327.43,171.68
2003-02-05,87.31,34.6,252.4,33.8576,313.24,171.68
2003-02-06,87.32,34.6,252.4,33.8576,299.06,171.68
2003-02-07,87.33,34.6,252.4,33.8576,284.87,171.68
2003-02-08,87.34,34.6,252.4,33.8576,270.69,171.68
2003-02-09,87.35,34.6,252.4,33.8576,256.51,171.68
2003-02-10,87.36,34.6,252.4,33.8576,242.32,171.68
2003-02-11,87.37,34.6,252.4,33.8576,228.14,171.68
2003-02-12,87.38,34.6,252.4,33.8576,213.95,171.68
2003-02-13,87.39,34.6,252.4,33.8576,199.77,171.68
2003-02-14,87.4,34.6,252.4,33.8576,185.58,171.68
2003-02-15,87.41,34.6,252.4,33.8576,171.4,171.68
2003-02-16,87.42,34.6,252.4,33.8576,157.21,171.68
2003-02-17,87.43,34.6,252.4,33.8576,143.03,171.68
2003-02-18,87.44,34.6,252.4,33.8576,128.85,171.68
2003-02-19,87.45,34.6,252.4,33.8576,114.66,171.68
2003-02-20,87.46,34.6,252.4,33.8576,100.48,171.68
2003-02-21,87.47,34.6,252.4,33.8576,86.29,171.68
2003-02-22,87.48,34.6,252.4,33.8576,72.11,171.68
2003-02-23,87.49,34.6,252.4,33.8576,57.92,171.68
2003-02-24,87.5,34.6,252.4,33.8576,43.74,171.68
2003-02-25,87.51,34.6,252.4,33.8575,29.55,171.68
2003-02-26,87.52,34.6,252.4,33.8575,15.37,171.68
2003-02-27,87.53,34.6,252.4,33.8575,1.19,171.68
2003-02-28,87.54,34.6,252.4,33.8575,347.0,171.68
2003-03-01,87.55,34.6,252.4,33.8575,332.82,171.68
2003-03-02,87.56,34.6,252.4,33.8575,318.63,171.68
2003-03-03,87.57,34.6,252.4,33.8575,304.45,171.68
2003-03-04,87.58,34.6,252.4,33.8575,290.26,171.68
2003-03-05,87.59,34.6,252.4,33.8575,276.08,171.68
2003-03-06,87.6,34.6,252.4,33.8575,261.89,171.68
2003-03-07,87.61,34.6,252.4,33.8575,247.71,171.68
2003-03-08,87.62,34.6,252.4,33.8575,233.53,171.68
2003-03-09,87.63,34.6,252.4,33.8575,219.34,171.68
2003-03-10,87.64,34.6,252.4,33.8575,205.16,171.68
2003-03-11,87.65,34.6,252.4,33.8575,190.97,171.68
2003-03-12,87.66,34.6,252.4,33.8575,176.79,171.68
2003-03-13,87.67,34.6,252.4,33.8575,162.6,171.68
2003-03-14,87.68,34.6,252.4,33.8575,148.42,171.68
2003-03-15,87.69,34.6,252.4,33.8575,134.23,171.68
2003-03-16,87.69,34.6,252.4,33.8575,120.05,171.68
2003-03-17,87.7,34.6,252.4,33.8575,105.87,171.68
2003-03-18,87.71,34.6,252.4,33.8574,91.68,171.68
2003-03-19,87.72,34.6,252.4,33.8574,77.5,171.68
2003-03-20,87.73,34.6,252.4,33.8574,63.31,171.68
2003-03-21,87.74,34.6,252.4,33.8574,49.13,171.68
2003-03-22,87.75,34.6,252.5,33.8699,35.04,171.78
2003-03-23,87.76,34.6,252.5,33.8699,20.86,171.78
2003-03-24,87.77,34.6,252.5,33.8699,6.67,171.78
2003-03-25,87.78,34.6,252.5,33.8699,352.49,171.78
2003-03-26,87.79,34.6,252.5,33.8699,338.3,171.78
2003-03-27,87.8,34.6,252.5,33.8699,324.12,171.78
2003-03-28,87.81,34.6,252.5,33.8699,309.93,171.78
2003-03-29,87.82,34.6,252.5,33.8699,295.75,171.78
2003-03-30,87.83,34.6,252.5,33.8699,281.57,171.78
2003-03-31,87.84,34.6,252.5,33.8699,267.38,171.78
2003-04-01,87.85,34.6,252.5,33.8699,253.2,171.78
2003-04-02,87.86,34.6,252.5,33.8698,239.01,171.78
2003-04-03,87.87,34.6,252.5,33.8698,224.83,171.78
2003-04-04,87.88,34.6,252.5,33.8698,210.64,171.78
2003-04-05,87.89,34.6,252.5,33.8698,196.46,171.78
2003-04-06,87.9,34.6,252.5,33.8698,182.27,171.78
2003-04-07,87.91,34.6,252.5,33.8698,168.09,171.78
2003-04-08,87.92,34.6,252.5,33.8698,153.91,171.78
2003-04-09,87.93,34.6,252.5,33.8698,139.72,171.78
2003-04-10,87.94,34.6,252.5,33.8698,125.54,171.78
2003-04-11,87.95,34.6,252.5,33.8698,111.35,171.78
2003-04-12,87.96,34.6,252.5,33.8698,97.17,171.78
2003-04-13,87.97,34.6,252.5,33.8698,82.98,171.78
2003-04-14,87.98,34.6,252.5,33.8698,68.8,171.78
2003-04-15,87.99,34.6,252.5,33.8698,54.62,171.78
2003-04-16,88.0,34.6,252.5,33.8698,40.43,171.78
2003-04-17,88.01,34.6,252.5,33.8698,26.25,171.78
2003-04-18,88.02,34.6,252.5,33.8698,12.06,171.78
2003-04-19,88.03,34.6,252.5,33.8698,357.88,171.78
2003-04-20,88.04,34.6,252.5,33.8698,343.69,171.78
2003-04-21,88.05,34.6,252.5,33.8698,329.51,171.78
2003-04-22,88.06,34.6,252.5,33.8697,315.32,171.78
2003-04-23,88.07,34.6,252.5,33.8697,301.14,171.78
2003-04-24,88.08,34.6,252.5,33.8697,286.96,171.78
2003-04-25,88.09,34.6,252.5,33.8697,272.77,171.78
2003-04-26,88.1,34.6,252.5,33.8697,258.59,171.78
2003-04-27,88.11,34.6,252.5,33.8697,244.4,171.78
2003-04-28,88.12,34.6,252.5,33.8697,230.22,171.78
2003-04-29,88.13,34.6,252.5,33.8697,216.03,171.78
2003-04-30,88.14,34.6,252.5,33.8697,201.85,171.78
2003-05-01,88.15,34.6,252.5,33.8697,187.66,171.78
2003-05-02,88.16,34.6,252.5,33.8697,173.48,171.78
2003-05-03,88.17,34.6,252.5,33.8697,159.3,171.78
2003-05-04,88.18,34.6,252.5,33.8697,145.11,171.78
2003-05-05,88.19,34.6,252.5,33.8697,130.93,171.78
2003-05-06,88.2,34.6,252.5,33.8697,116.74,171.78
2003-05-07,88.21,34.6,252.5,33.8697,102.56,171.78
2003-05-08,88.22,34.6,252.5,33.8697,88.37,171.78
2003-05-09,88.23,34.6,252.5,33.8697,74.19,171.78
2003-05-10,88.24,34.6,252.5,33.8697,60.0,171.78
2003-05-11,88.25,34.6,252.5,33.8697,45.82,171.78
2003-05-12,88.26,34.6,252.5,33.8697,31.64,171.78
2003-05-13,88.27,34.6,252.5,33.8696,17.45,171.78
2003-05-14,88.28,34.6,252.5,33.8696,3.27,171.78
2003-05-15,88.29,34.6,252.5,33.8696,349.08,171.78
2003-05-16,88.3,34.6,252.5,33.8696,334.9,171.78
2003-05-17,88.31,34.6,252.5,33.8696,320.71,171.78
2003-05-18,88.32,34.6,252.5,33.8696,306.53,171.78
2003-05-19,88.33,34.6,252.5,33.8696,292.34,171.78
2003-05-20,88.34,34.6,252.5,33.8696,278.16,171.78
2003-05-21,88.35,34.6,252.5,33.8696,263.98,171.78
2003-05-22,88.36,34.6,252.5,33.8696,249.79,171.78
2003-05-23,88.37,34.6,252.5,33.8696,235.61,171.78
2003-05-24,88.38,34.6,252.5,33.8696,221.42,171.78
2003-05-25,88.39,34.6,252.5,33.8696,207.24,171.78
2003-05-26,88.39,34.6,252.5,33.8696,193.05,171.78
2003-05-27,88.4,34.7,252.5,33.9684,178.85,171.76
2003-05-28,88.41,34.7,252.5,33.9684,164.67,171.76
2003-05-29,88.42,34.7,252.5,33.9684,150.48,171.76
2003-05-30,88.43,34.7,252.5,33.9684,136.3,171.76
2003-05-31,88.44,34.7,252.5,33.9684,122.11,171.76
2003-06-01,88.45,34.7,252.5,33.9684,107.93,171.76
2003-06-02,88.46,34.7,252.5,33.9684,93.74,171.76
2003-06-03,88.47,34.7,252.5,33.9684,79.56,171.76
2003-06-04,88.48,34.7,252.5,33.9684,65.38,171.76
2003-06-05,88.49,34.7,252.5,33.9684,51.19,171.76
2003-06-06,88.5,34.7,252.5,33.9684,37.01,171.76
2003-06-07,88.51,34.7,252.5,33.9684,22.82,171.76
2003-06-08,88.52,34.7,252.5,33.9684,8.64,171.76
2003-06-09,88.53,34.7,252.5,33.9684,354.45,171.76
2003-06-10,88.54,34.7,252.5,33.9684,340.27,171.76
2003-06-11,88.55,34.7,252.5,33.9683,326.08,171.76
2003-06-12,88.56,34.7,252.5,33.9683,311.9,171.76
2003-06-13,88.57,34.7,252.5,33.9683,297.72,171.76
2003-06-14,88.58,34.7,252.5,33.9683,283.53,171.76
2003-06-15,88.59,34.7,252.5,33.9683,269.35,171.76
2003-06-16,88.6,34.7,252.5,33.9683,255.16,171.76
2003-06-17,88.61,34.7,252.5,33.9683,240.98,171.76
2003-06-18,88.62,34.7,252.5,33.9683,226.79,171.76
2003-06-19,88.63,34.7,252.5,33.9683,212.61,171.76
2003-06-20,88.64,34.7,252.5,33.9683,198.42,171.76
2003-06-21,88.65,34.7,252.5,33.9683,184.24,171.76
2003-06-22,88.66,34.7,252.5,33.9683,170.06,171.76
2003-06-23,88.67,34.7,252.5,33.9683,155.87,171.76
2003-06-24,88.68,34.7,252.5,33.9683,141.69,171.76
2003-06-25,88.69,34.7,252.5,33.9683,127.5,171.76
2003-06-26,88.7,34.7,252.5,33.9683,113.32,171.76
2003-06-27,88.71,34.7,252.5,33.9683,99.13,171.76
2003-06-28,88.72,34.7,252.5,33.9683,84.95,171.76
2003-06-29,88.73,34.7,252.5,33.9683,70.76,171.76
2003-06-30,88.74,34.7,252.5,33.9683,56.58,171.76
2003-07-01,88.75,34.7,252.5,33.9683,42.4,171.76
2003-07-02,88.76,34.7,252.5,33.9683,28.21,171.76
2003-07-03,88.77,34.7,252.6,33.9807,14.12,171.85
2003-07-04,88.78,34.7,252.6,33.9807,359.94,171.85
2003-07-05,88.79,34.7,252.6,33.9807,345.76,171.85
2003-07-06,88.8,34.7,252.6,33.9807,331.57,171.85
2003-07-07,88.81,34.7,252.6,33.9807,317.39,171.85
2003-07-08,88.82,34.7,252.6,33.9807,303.2,171.85
2003-07-09,88.83,34.7,252.6,33.9807,289.02,171.85
2003-07-10,88.84,34.7,252.6,33.9807,274.83,171.85
2003-07-11,88.85,34.7,252.6,33.9807,260.65,171.85
2003-07-12,88.86,34.7,252.6,33.9807,246.46,171.85
2003-07-13,88.87,34.7,252.6,33.9807,232.28,171.85
2003-07-14,88.88,34.7,252.6,33.9807,218.1,171.85
2003-07-15,88.89,34.7,252.6,33.9807,203.91,171.85
2003-07-16,88.9,34.7,252.6,33.9807,189.73,171.85
2003-07-17,88.91,34.7,252.6,33.9806,175.54,171.85
2003-07-18,88.92,34.7,252.6,33.9806,161.36,171.85
2003-07-19,88.93,34.7,252.6,33.9806,147.17,171.85
2003-07-20,88.94,34.7,252.6,33.9806,132.99,171.85
2003-07-21,88.95,34.7,252.6,33.9806,118.8,171.85
2003-07-22,88.96,34.7,252.6,33.9806,104.62,171.85
2003-07-23,88.97,34.7,252.6,33.9806,90.44,171.85
2003-07-24,88.98,34.7,252.6,33.9806,76.25,171.85
2003-07-25,88.99,34.7,252.6,33.9806,62.07,171.85
2003-07-26,89.0,34.7,252.6,33.9806,47.88,171.85
2003-07-27,89.01,34.7,252.6,33.9806,33.7,171.85
2003-07-28,89.02,34.7,252.6,33.9806,19.51,171.85
2003-07-29,89.03,34.7,252.6,33.9806,5.33,171.85
2003-07-30,89.04,34.7,252.6,33.9806,351.14,171.85
2003-07-31,89.05,34.7,252.6,33.9806,336.96,171.85
2003-08-01,89.06,34.7,252.6,33.9806,322.78,171.85
2003-08-02,89.07,34.7,252.6,33.9806,308.59,171.85
2003-08-03,89.08,34.7,252.6,33.9806,294.41,171.85
2003-08-04,89.08,34.7,252.6,33.9806,280.22,171.85
2003-08-05,89.09,34.7,252.6,33.9806,266.04,171.85
2003-08-06,89.1,34.7,252.6,33.9806,251.85,171.85
2003-08-07,89.11,34.7,252.6,33.9805,237.67,171.85
2003-08-08,89.12,34.7,252.6,33.9805,223.48,171.85
2003-08-09,89.13,34.7,252.6,33.9805,209.3,171.85
2003-08-10,89.14,34.7,252.6,33.9805,195.12,171.85
2003-08-11,89.15,34.7,252.6,33.9805,180.93,171.85
2003-08-12,89.16,34.7,252.6,33.9805,166.75,171.85
2003-08-13,89.17,34.7,252.6,33.9805,152.56,171.85
2003-08-14,89.18,34.7,252.6,33.9805,138.38,171.85
2003-08-15,89.19,34.7,252.6,33.9805,124.19,171.85
2003-08-16,89.2,34.7,252.6,33.9805,110.01,171.85
2003-08-17,89.21,34.7,252.6,33.9805,95.82,171.85
2003-08-18,89.22,34.7,252.6,33.9805,81.64,171.85
2003-08-19,89.23,34.7,252.6,33.9805,67.46,171.85
2003-08-20,89.24,34.7,252.6,33.9805,53.27,171.85
2003-08-21,89.25,34.7,252.6,33.9805,39.09,171.85
2003-08-22,89.26,34.7,252.6,33.9805,24.9,171.85
2003-08-23,89.27,34.7,252.6,33.9805,10.72,171.85
2003-08-24,89.28,34.7,252.6,33.9805,356.53,171.85
2003-08-25,89.29,34.7,252.6,33.9805,342.35,171.85
2003-08-26,89.3,34.7,252.6,33.9805,328.16,171.85
2003-08-27,89.31,34.7,252.6,33.9805,313.98,171.85
2003-08-28,89.32,34.7,252.6,33.9804,299.8,171.85
2003-08-29,89.33,34.7,252.6,33.9804,285.61,171.85
2003-08-30,89.34,34.7,252.6,33.9804,271.43,171.85
